source_dataset,subject_id_candidate,audited_subject_id,identity,identity_audit_status,known_downstream_overlap,excluded,exclusion_reason,audit_method,audit_evidence,audit_notes,audit_scope
CMU,CMU::26,26,CMU::26,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::27,27,CMU::27,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::28,28,CMU::28,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::29,29,CMU::29,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::30,30,CMU::30,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::31,31,CMU::31,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::32,32,CMU::32,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::35,35,CMU::35,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::36,36,CMU::36,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::37,37,CMU::37,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::38,38,CMU::38,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::39,39,CMU::39,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::40,40,CMU::40,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::41,41,CMU::41,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::43,43,CMU::43,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::45,45,CMU::45,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::46,46,CMU::46,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::47,47,CMU::47,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::49,49,CMU::49,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::54,54,CMU::54,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::55,55,CMU::55,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::56,56,CMU::56,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::60,60,CMU::60,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::61,61,CMU::61,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::62,62,CMU::62,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::63,63,CMU::63,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::64,64,CMU::64,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::70,70,CMU::70,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::73,73,CMU::73,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::74,74,CMU::74,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::75,75,CMU::75,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::76,76,CMU::76,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::77,77,CMU::77,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::78,78,CMU::78,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::79,79,CMU::79,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::80,80,CMU::80,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::82,82,CMU::82,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::83,83,CMU::83,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::84,84,CMU::84,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::85,85,CMU::85,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::86,86,CMU::86,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::87,87,CMU::87,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::88,88,CMU::88,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::89,89,CMU::89,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::90,90,CMU::90,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::91,91,CMU::91,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::93,93,CMU::93,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
CMU,CMU::94,94,CMU::94,excluded_unverified_aliases,false,true,"Conservative source exclusion: CMU states that one person may appear under multiple subject numbers, and no authoritative person crosswalk was completed.",source-level quarantine,https://mocap.cs.cmu.edu/ | https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The local inventory has 102 CMU candidate folders while the AMASS poster reports 96 CMU subjects. Excluded to prevent person leakage. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
EKUT,EKUT::125,125,EKUT::125,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
EKUT,EKUT::234,234,EKUT::234,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
EKUT,EKUT::265,265,EKUT::265,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
EKUT,EKUT::300,300,EKUT::300,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::aita,aita,Eyes_Japan_Dataset::aita,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::frederic,frederic,Eyes_Japan_Dataset::frederic,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::hamada,hamada,Eyes_Japan_Dataset::hamada,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
